url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://www.iloveaba.com/2013/05/promoting-independence-self-help-skills.html,76,16,0,3,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.078947368,0.0,0,0,0,0,0,3,0,0,0,0,1,0,10,4,2,3,2,12,8,12,5.6,5.5,5.625,0,0,0,0,0,0,76,0.434210526,0.565789474,0,3,0,0.139534884,0,0.069767442,1,1,45.45454545,0,35.29411765,64.70588235,0,0,0,21.42857143,0,0,0,1,1,0,240,3047,1508161,0,0,4,legitimate
https://soportedinamic.webcindario.com/,39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,11,11,0,14,14,0,12.5,12.5,0.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,948,7087,18105,0,1,3,phishing
http://abouthappybirthday.blogspot.com,38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,8,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,112,0.0625,0.9375,0,3,0,0.6,0,0.123809524,0,1,0.0,0,0.0,100.0,0,0,0,17.39130435,0,0,0,1,0,0,372,7297,0,0,0,5,legitimate
https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/d9400a8597f0ffa/login.php,79,13,1,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.139240506,0.0,0,0,0,0,0,3,1,0,0,0,1,0,12,6,2,3,2,15,6,15,4.75,4.5,4.8,4,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,220,2618,0,0,1,0,phishing
https://docs.moodle.org/dev/Database_Schema,43,15,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,3,4,3,8,6,8,5.4,5.0,5.666666667,0,0,0,0,0,0,92,0.673913043,0.326086957,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,31.81818182,0,0,0,0,0,0,2080,6686,2897,0,0,6,legitimate
http://en.academic.ru/dic.nsf/enwiki/190771,43,14,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.139534884,0.0,0,0,0,0,0,3,0,0,0,0,2,0,6,1,2,2,3,8,8,6,4.666666667,5.0,4.5,0,0,0,0,0,0,159,0.943396226,0.056603774,0,0,0,0.8888888890000001,0,0.0,0,1,86.66666667,0,83.33333333,16.66666667,0,0,0,88.63636364,0,0,0,1,0,0,146,7160,2336,0,1,3,legitimate
http://www.panynj.gov/path/,27,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,3,3,3,3,4,6,6,4,4.333333333,4.5,4.0,0,0,0,0,0,0,5,0.8,0.2,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,0,-1,138069,0,0,5,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/ee82177ae0969fc/?cmd=_update&dispatch=ee82177ae0969fc2b&locale=_,117,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.1623931619999999,0.0,0,0,0,1,0,3,0,0,0,0,1,0,11,5,2,3,2,17,13,17,8.363636364,8.75,8.142857142999999,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5828815,0,1,0,phishing
https://domwin-pjf2hfmn.github.io/,34,25,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.029411765,0.04,0,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,8,8,0,6.666666667,6.666666667,0.0,0,1,0,0,0,0,84,0.952380952,0.047619048,0,1,0,0.0,0,0.25,1,1,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,215,2706,0,0,1,4,phishing
http://www.hitsem.com/images/,29,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,6,6,6,6,5.0,4.5,6.0,1,0,0,0,0,0,5,0.4,0.6,0,0,0,0.666666667,0,0.0,0,1,0.0,0,50.0,50.0,0,0,0,0.0,0,0,0,1,0,0,248,5230,0,0,1,0,phishing
http://mail.brunchenbabbels.com/~u43730p39181/pki-validation,60,24,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.166666667,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,3,4,3,15,15,13,9.0,9.5,8.666666667000001,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,217,514,0,0,1,0,phishing
http://www.calculatorsoup.com/calculators/math/index.php,56,22,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,3,14,14,11,6.666666667,8.5,5.75,0,0,0,0,0,0,59,0.898305085,0.101694915,0,0,0,0.0,0,0.0,0,0,89.47368421,0,80.0,20.0,0,0,0,25.0,0,0,0,1,1,0,-1,3864,2280,0,0,4,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/f533df52e392b75?cmd=_update&dispatch=f533df52e392b751e&locale=_US,123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.1707317069999999,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5707171,0,1,0,phishing
https://www.cleartrip.sa/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,145,0.889655172,0.110344828,0,0,0,0.0,0,0.0,0,1,50.0,0,90.0,10.0,0,0,0,100.0,0,0,0,0,0,0,0,1954,324993,0,0,3,legitimate
http://teknik-bilgi.com/wp-content/modules/,43,16,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,5,2,7,6,7,5.4,5.5,5.333333333,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,371,-1,2357981,0,1,1,phishing
https://foxy-layer.000webhostapp.com/blank/leave/Dbox/dropbox/login.html,72,28,0,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.041666667,0.107142857,0,0,0,0,0,3,1,0,0,0,0,0,9,4,4,4,4,13,13,7,5.777777778,7.333333333,5.0,2,0,0,0,0,0,48,0.9375,0.0625,0,0,0,0.0,0,0.333333333,0,0,91.66666667,0,88.88888889,11.11111111,0,0,0,83.33333333,0,0,0,1,0,0,644,1546,4669,0,1,2,phishing
http://effectortheme.tumblr.com,31,24,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,6,6,0,13,13,0,9.5,9.5,0.0,0,1,0,0,0,0,76,0.407894737,0.592105263,0,0,0,0.133333333,0,0.022222222,0,0,66.66666667,0,0.0,100.0,0,0,0,29.8245614,0,0,0,1,0,0,1048,5160,0,0,0,8,legitimate
http://gmcraig.com/a/,21,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,7,1,7,7,1,4.0,7.0,1.0,0,0,0,0,0,0,13,0.692307692,0.307692308,0,1,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,63,4320,0,0,1,2,phishing
http://handle.booktobi.com/img/rank/,36,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,6,3,8,8,4,5.25,7.0,3.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,481,4633,8237707,0,1,0,phishing
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,99,20,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.070707071,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,4,2,3,2,44,12,44,8.888888889,7.5,9.285714286,0,0,0,0,0,0,32,0.59375,0.40625,0,3,0,0.153846154,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,112,254,0,0,0,0,phishing
https://www.launchrecruitment.com.au/,37,28,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,78,0.551282051,0.448717949,0,2,0,0.371428571,0,0.114285714,0,1,33.33333333,0,90.0,10.0,0,0,0,7.407407407000001,0,0,0,1,1,1,0,-1,1132851,0,0,3,legitimate
https://vk.com/away.php?to=http%3A%2F%2Fjimmygilandtheducks.com%2Fwp-admin%2Foption-pictures.php&amp;post=521188519_55&amp;cc_key=,130,6,1,4,2,0,1,2,0,3,2,0,5,3,0,1,0,2,0,0,0,1,0,1,0,0.123076923,0.0,0,0,1,0,0,3,0,1,0,0,1,0,19,6,2,2,2,21,2,21,5.210526316,2.0,5.388888889,2,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,1.0,1,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,333,-1,24,0,0,9,phishing
http://mnp-postscriptum.com/images/LoginVerification.html,57,20,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,3,3,4,17,12,17,8.4,7.5,9.0,2,0,0,0,0,0,7,0.285714286,0.7142857140000001,0,0,0,0.8,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,531,3851,0,0,1,0,phishing
https://kingerhelpservice.blogspot.com/,39,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,17,17,0,12.5,12.5,0.0,0,1,0,0,0,0,5,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,373,7296,0,0,1,5,phishing
http://xxxfoxwew.wn.r.appspot.com/jsmith@imaphost.com,53,26,0,5,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,1,0,0,0,7,4,1,1,3,9,9,8,5.1428571430000005,4.75,5.666666667,1,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.294117647,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,217,5627,0,0,1,5,phishing
https://www.oberoirealty.com/,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,77,0.922077922,0.0779220779999999,0,0,0,0.166666667,0,0.166666667,0,0,90.90909091,0,100.0,0.0,0,0,0,16.66666667,0,0,0,1,1,0,79,3938,539425,0,0,4,legitimate
http://www.sc4nemzytch.universe.wf/Clim2/rom.htm,48,27,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.041666667,0.037037037,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,11,11,5,5.5,7.333333333,3.666666667,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,2690,962,272827,1,1,1,phishing
http://alhsgov.weebly.com/uploads/1/1/3/9/11393097/policy-review.pdf,68,18,1,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.176470588,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,2,1,6,1,8,7,8,4.272727273,6.5,3.777777778,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,246,5232,7552177,0,0,7,legitimate
http://www.downloadmoreram.com/,31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,50,0.84,0.16,0,1,0,0.5,0,0.25,0,1,87.5,0,77.77777778,22.22222222,0,0,0,77.77777778,0,0,0,0,0,0,565,4183,198456,0,1,4,legitimate
https://en.wikipedia.org/wiki/Batting_cage,42,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,2,2,4,9,9,7,5.2,5.5,5.0,0,1,0,0,0,0,320,0.959375,0.040625,0,0,0,0.461538462,0,0.076923077,0,0,100.0,0,100.0,0.0,0,0,0,56.66666667,0,0,0,0,0,0,902,7133,12,0,0,7,legitimate
http://kam-net.ci/1738312771/956060147/home.php,47,10,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.404255319,0.0,0,0,0,0,0,2,1,1,0,0,0,0,6,1,3,3,3,10,3,10,5.333333333,3.0,6.5,0,0,0,0,0,0,239,0.928870293,0.071129707,0,4,0,0.0,0,0.764705882,0,1,0.0,0,16.66666667,83.33333333,0,0,0,100.0,0,0,0,1,1,1,0,199,0,0,0,0,phishing
https://funeo.com/modules/blockmyaccountfooter/translations/loginpa-log-id003314580124/9796ce7e1653dec3971eb30436129379ODc1MzBhMjFlNGQ0YjgzMzgzM2ZhOGQzYzI1MmU5MjA=,163,9,1,1,2,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.251533742,0.0,0,0,0,0,0,1,0,0,0,0,1,0,8,5,3,5,3,75,5,75,17.875,5.0,19.71428571,2,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,322,5521,0,0,1,0,phishing
https://en.wikipedia.org/wiki/Amnesia_(visual_novel),52,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,4,9,9,7,5.833333333,5.5,6.0,0,1,0,0,0,0,378,0.936507937,0.063492063,0,0,0,0.625,0,0.083333333,0,0,100.0,0,100.0,0.0,0,0,0,64.17910448,0,0,0,0,1,0,905,7130,12,0,0,7,legitimate
https://www.zeus-alarm.at/,26,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,35,0.942857143,0.057142857,0,0,0,0.0,0,0.0,0,0,83.33333333,0,80.0,20.0,0,0,0,100.0,0,0,0,1,1,0,0,-1,0,0,0,2,legitimate
http://www.picobong.com/www.redirect.com.htm,44,16,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,1,0,3,0,6,6,3,3,3,8,8,8,4.666666667,5.5,4.25,0,0,0,0,0,0,109,0.834862385,0.165137615,0,0,0,0.444444444,0,0.0,0,1,90.47619048,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,320,3332,0,0,1,3,phishing
http://systemupdatingserverservice.secureonlineaccessupdate.com/Chase/home/auth/Confirmed.php?Fetch=3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d2b5b205573657220496e666f202d2043686173652052655a756c7a205d2b3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d0d0a557365724944203a206467666764686667680d0a50617373776f72642020203a2064747268686667676866676a0d0a4669727374204e616d653a2065737464676668676a680d0a4c617374204e616d653a20646866676a686b0d0a416464726573733a20323334206668676768686a0d0a436974793a20747274797569696f0d0a53746174653a2065646f0d0a5a69703a2032333534350d0a50686f6e653a203938303635373836350d0a536f6369616c205365637572697479204e756d6265723a203535343533393935350d0a4d6f746865722773204d616964656e204e616d653a2064676664676867660d0a44617465206f662042697274683a2032333435363736352028204d6f6e7468202d20446179202d205965617220290d0a3d3d3d3d3d3d3d3d3d3d3d3d3d205b2042616e6b2026204361726420496e666f205d203d3d3d3d3d3d3d3d3d3d3d3d3d0d0a43617264204272616e643&header=1,938,56,1,3,0,0,1,1,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.7238805970000001,0.0,0,0,0,0,0,3,0,0,0,0,1,0,11,59,1,24,1,829,27,829,83.36363636,25.5,96.22222222,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,16,0,0,1,0,phishing
https://googlesystem.blogspot.ru/2015/04/export-google-search-history.html,74,24,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.081081081,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,2,2,8,2,12,12,7,6.1111111110000005,10.0,5.0,0,1,0,0,0,0,455,0.378021978,0.6219780220000001,0,3,0,0.038869258,0,0.024734982,1,1,15.38461538,0,57.89473684,42.10526316,0,0,0,37.40648379,0,0,0,1,1,0,34,5444,0,0,1,2,legitimate
https://www.daniel-treufeld.de/wp-includes/css/mtb2020/redirect.html,68,22,0,3,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.058823529,0.0,0,0,1,0,0,3,1,0,0,0,0,0,9,4,2,3,2,8,8,8,5.444444444,5.666666667,5.333333333,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,-1,0,0,1,2,phishing
https://www.scrambled-o.com/,28,19,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,1,1,0,9,9,0,4.333333333,4.333333333,0.0,0,0,0,0,0,0,32,0.0,1.0,0,0,0,0.0,0,0.0625,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,121,975,0,0,0,0,legitimate
http://taccs.hu,15,8,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,35,0.971428571,0.028571429,0,0,0,0.0,0,0.0,0,0,94.44444444,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,2580,1671658,0,0,2,legitimate
https://www.xlpat.com/,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,62,0.483870968,0.516129032,0,7,0,0.0,0,0.09375,0,1,40.0,0,0.0,0.0,0,0,0,42.85714286,0,0,0,1,0,0,684,2968,1766695,0,0,4,legitimate
http://www.allflagsauto.com/Contents/,37,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,3,3,8,12,12,8,7.666666667,7.5,8.0,1,0,0,0,0,0,86,0.5,0.5,0,6,0,0.0,0,0.0,1,1,0.0,0,0.0,100.0,0,0,0,37.5,0,0,0,0,1,0,47,1048,0,0,1,0,phishing
https://lakatosfoundation.com/paypal/app/process,48,21,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,3,17,3,17,17,7,8.25,17.0,5.333333333,0,0,0,0,0,0,579,0.968911917,0.031088083,0,0,0,0.055555556,0,0.055555556,0,1,60.0,0,98.1981982,1.801801802,0,0,0,96.91780822,0,0,0,1,1,0,56,674,0,0,1,2,phishing
https://www.tazedirekt.com/,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,33,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1040,2977,157916,0,0,2,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/580191203957892,76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.197368421,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
https://bancol0mbiasa.webcindario.com/,38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.026315789,0.034482759,0,0,0,0,0,2,0,0,0,0,0,0,2,0,11,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,948,7087,18105,0,1,3,phishing
http://www.ayurvedicgyan.in/,28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,59,0.576271186,0.423728814,0,1,0,0.32,0,0.28,0,1,50.0,0,0.0,100.0,0,0,0,69.76744186,0,0,0,1,1,0,305,-1,494317,0,0,2,legitimate
https://20200803165502-dot-res4po1ns5ive.rj.r.appspot.com/sw/index.php,70,49,1,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.242857143,0.346938776,0,0,0,0,1,3,0,0,1,0,0,0,9,3,1,1,2,14,14,5,5.555555556,6.666666667,3.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,218,5626,0,0,1,5,phishing
https://www.riskiq.com/,23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,20,0.45,0.55,0,0,0,0.181818182,0,0.272727273,0,0,57.14285714,0,100.0,0.0,0,0,0,46.66666667,0,0,0,0,0,0,1998,5307,67332,0,0,5,legitimate
http://comersio.com/modules/mod_stats/course/mycours.htm,56,12,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,3,8,3,8,8,7,5.571428571,8.0,5.166666667,0,0,0,0,0,0,21,0.7142857140000001,0.285714286,0,0,0,1.166666667,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,16.66666667,0,0,1,1,0,0,236,6833,0,0,1,0,phishing
http://ijikc.co.in/sites/ijikc20/rating/ken7xx7y0p9/wemail_al.html/,67,11,0,3,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.089552239,0.0,0,0,0,0,0,3,0,1,0,0,0,0,8,1,2,5,2,11,5,11,5.75,5.0,5.857142857,1,0,0,0,0,0,15,0.666666667,0.333333333,0,0,0,0.2,0,0.0,0,1,83.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,369,-1,4429323,0,1,2,phishing
https://www.shelfawareness.org/,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,14,14,0,8.5,8.5,0.0,0,0,0,0,0,0,8,0.875,0.125,0,0,0,1.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,50.0,0,0,0,0,1,0,290,1170,0,0,1,0,legitimate
https://3u8kstpg-97iuu3sdu.vercel.app/,38,29,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.131578947,0.172413793,0,0,0,0,0,2,1,0,0,0,0,0,3,1,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,177,189,0,0,1,2,phishing
